Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
RollerBallBrain,0.399,507.650,3.709,2052,19.860
RollerBallBrain,0.436,512.008,3.701,2049,20.349
RollerBallBrain,0.424,516.565,3.898,2108,20.525
RollerBallBrain,0.397,520.978,3.775,2084,20.879
RollerBallBrain,0.419,525.421,3.789,2102,21.352
RollerBallBrain,0.441,529.751,3.666,2074,21.673
RollerBallBrain,0.432,534.196,3.784,2105,22.525
RollerBallBrain,0.436,538.945,3.881,2101,23.362
RollerBallBrain,0.404,543.528,3.942,2084,23.544
RollerBallBrain,0.400,548.110,3.972,2065,24.009
RollerBallBrain,0.384,552.520,3.806,2050,25.327
RollerBallBrain,0.391,556.785,3.654,2082,25.712
RollerBallBrain,0.393,561.303,3.883,2093,26.047
RollerBallBrain,0.442,565.668,3.701,2085,26.500
RollerBallBrain,0.418,570.197,3.883,2068,26.812
RollerBallBrain,0.395,574.354,3.524,2066,27.189
RollerBallBrain,0.422,578.632,3.647,2111,27.578
RollerBallBrain,0.414,583.332,4.048,2098,27.907
RollerBallBrain,0.393,587.684,3.743,2090,28.209
RollerBallBrain,0.396,591.898,3.586,2054,28.409
RollerBallBrain,0.403,596.160,3.640,2085,28.629
RollerBallBrain,0.410,600.511,3.708,2060,29.000
RollerBallBrain,0.409,604.890,3.748,2089,29.564
RollerBallBrain,0.396,609.359,3.822,2067,29.995
RollerBallBrain,0.436,613.624,3.618,2061,30.232
RollerBallBrain,0.436,618.021,3.734,2074,30.897
RollerBallBrain,0.412,622.310,3.671,2084,31.369
RollerBallBrain,0.396,626.712,3.770,2139,31.859
RollerBallBrain,0.406,631.295,3.948,2087,32.097
RollerBallBrain,0.403,635.610,3.689,2093,32.599
RollerBallBrain,0.444,640.123,3.825,2084,32.898
RollerBallBrain,0.413,644.553,3.788,2080,33.806
RollerBallBrain,0.409,648.859,3.662,2058,34.229
RollerBallBrain,0.413,653.171,3.685,2054,34.771
RollerBallBrain,0.438,657.666,3.814,2078,35.334
RollerBallBrain,0.392,662.247,3.973,2092,35.940
RollerBallBrain,0.388,666.582,3.718,2085,35.955
RollerBallBrain,0.408,670.931,3.730,2083,36.131
RollerBallBrain,0.396,675.485,3.928,2081,36.169
RollerBallBrain,0.443,679.945,3.788,2065,36.511
RollerBallBrain,0.415,684.373,3.772,2056,37.825
RollerBallBrain,0.491,688.847,3.749,2097,38.312
RollerBallBrain,0.426,693.379,3.873,2076,38.749
RollerBallBrain,0.412,697.666,3.664,2050,39.209
RollerBallBrain,0.442,702.176,3.843,2076,39.933
RollerBallBrain,0.397,706.766,3.964,2108,40.192
RollerBallBrain,0.408,710.961,3.550,2052,40.740
RollerBallBrain,0.394,715.655,4.062,2096,41.599
RollerBallBrain,0.548,720.358,3.909,2075,41.905
RollerBallBrain,0.429,724.962,3.920,2060,41.930
RollerBallBrain,0.408,729.566,3.957,2082,42.625
RollerBallBrain,0.408,734.146,3.942,2068,42.877
RollerBallBrain,0.416,738.572,3.797,2049,43.013
RollerBallBrain,0.443,743.082,3.841,2060,43.909
RollerBallBrain,0.431,747.689,3.935,2078,44.210
RollerBallBrain,0.431,752.154,3.818,2103,44.925
RollerBallBrain,0.413,756.769,3.949,2106,45.568
RollerBallBrain,0.394,760.925,3.529,2065,45.813
RollerBallBrain,0.396,765.275,3.707,2072,46.114
RollerBallBrain,0.403,769.600,3.715,2061,46.394
RollerBallBrain,0.407,774.049,3.806,2098,47.197
RollerBallBrain,0.415,778.374,3.686,2081,47.731
RollerBallBrain,0.403,782.799,3.792,2082,47.965
RollerBallBrain,0.394,787.040,3.613,2084,48.441
RollerBallBrain,0.411,791.349,3.676,2083,49.195
RollerBallBrain,0.417,795.707,3.727,2070,49.519
RollerBallBrain,0.470,800.400,3.984,2066,49.761
RollerBallBrain,0.480,805.081,3.951,2066,50.219
RollerBallBrain,0.463,809.633,3.840,2050,50.806
RollerBallBrain,0.434,813.982,3.679,2083,51.082
RollerBallBrain,0.398,818.536,3.902,2097,51.083
RollerBallBrain,0.417,822.831,3.657,2073,51.504
RollerBallBrain,0.436,827.652,4.105,2109,51.876
RollerBallBrain,0.443,832.053,3.714,2084,52.733
RollerBallBrain,0.388,836.567,3.883,2101,53.690
RollerBallBrain,0.438,841.020,3.772,2095,54.021
RollerBallBrain,0.403,845.588,3.954,2086,54.122
RollerBallBrain,0.411,850.020,3.776,2085,54.862
RollerBallBrain,0.471,854.507,3.784,2067,55.557
RollerBallBrain,0.399,858.970,3.823,2106,55.988
RollerBallBrain,0.408,863.533,3.921,2096,56.572
RollerBallBrain,0.403,867.889,3.729,2049,56.992
RollerBallBrain,0.432,872.337,3.780,2086,57.234
RollerBallBrain,0.457,876.867,3.832,2081,57.696
RollerBallBrain,0.434,881.253,3.716,2096,58.256
RollerBallBrain,0.406,885.911,4.005,2069,58.887
RollerBallBrain,0.407,890.205,3.667,2062,58.959
RollerBallBrain,0.414,894.673,3.832,2095,59.509
RollerBallBrain,0.408,899.081,3.795,2088,59.754
RollerBallBrain,0.422,903.515,3.786,2108,60.499
RollerBallBrain,0.501,908.050,3.814,2100,60.746
RollerBallBrain,0.411,912.479,3.798,2065,61.661
RollerBallBrain,0.397,916.936,3.838,2089,61.785
RollerBallBrain,0.404,921.265,3.716,2093,62.622
RollerBallBrain,0.390,925.720,3.812,2050,62.719
RollerBallBrain,0.471,930.218,3.836,2080,62.719
RollerBallBrain,0.424,935.053,4.212,2065,63.443
RollerBallBrain,0.431,939.857,4.120,2060,63.594
RollerBallBrain,0.498,944.288,3.715,2056,64.257
RollerBallBrain,0.413,948.957,4.015,2092,65.407
RollerBallBrain,0.412,953.411,3.844,2080,65.407
RollerBallBrain,0.414,957.575,3.562,2049,65.643
RollerBallBrain,0.420,961.864,3.639,2120,67.272
RollerBallBrain,0.577,966.820,4.130,2071,67.784
RollerBallBrain,0.398,971.071,3.630,2055,67.834
RollerBallBrain,0.402,975.615,3.944,2109,68.150
RollerBallBrain,0.416,979.973,3.714,2060,68.474
RollerBallBrain,0.413,984.361,3.744,2079,70.718
RollerBallBrain,0.450,988.537,3.512,2055,70.863
RollerBallBrain,0.424,992.982,3.783,2080,70.863
RollerBallBrain,0.403,997.108,3.536,2067,71.540
RollerBallBrain,0.419,1001.490,3.740,2080,71.540
RollerBallBrain,0.451,1005.728,3.589,2080,71.540
RollerBallBrain,0.436,1009.887,3.574,2080,71.540
