Brain name,Time to update policy,Time since start of training,Time for last experience collection,Number of experiences used for training,Mean return
RollerBallBrain,0.247,239.297,2.616,2054,-2.471
RollerBallBrain,0.253,242.396,2.637,2055,-2.457
RollerBallBrain,0.244,245.580,2.715,2053,-2.443
RollerBallBrain,0.286,249.012,2.920,2058,-2.432
RollerBallBrain,0.282,252.539,2.996,2056,-2.419
RollerBallBrain,0.251,255.857,2.836,2054,-2.406
RollerBallBrain,0.314,259.392,2.972,2055,-2.392
RollerBallBrain,0.311,262.688,2.774,2054,-2.376
RollerBallBrain,0.277,265.924,2.737,2056,-2.362
RollerBallBrain,0.244,269.042,2.671,2066,-2.347
RollerBallBrain,0.324,272.329,2.747,2056,-2.337
RollerBallBrain,0.262,275.477,2.686,2052,-2.325
RollerBallBrain,0.346,279.048,2.971,2060,-2.314
RollerBallBrain,0.284,282.258,2.706,2058,-2.302
RollerBallBrain,0.243,285.395,2.679,2054,-2.290
RollerBallBrain,0.244,288.593,2.732,2055,-2.282
RollerBallBrain,0.242,291.653,2.634,2056,-2.272
RollerBallBrain,0.240,294.785,2.693,2062,-2.261
RollerBallBrain,0.242,297.820,2.613,2064,-2.254
RollerBallBrain,0.239,300.889,2.646,2052,-2.247
RollerBallBrain,0.248,303.975,2.634,2093,-2.240
RollerBallBrain,0.246,307.145,2.714,2055,-2.231
RollerBallBrain,0.251,310.159,2.573,2074,-2.224
RollerBallBrain,0.287,313.237,2.585,2051,-2.218
RollerBallBrain,0.384,317.071,3.158,2052,-2.209
RollerBallBrain,0.416,320.620,2.896,2061,-2.200
RollerBallBrain,0.322,324.292,3.085,2059,-2.192
RollerBallBrain,0.340,327.822,2.938,2060,-2.182
RollerBallBrain,0.333,331.544,3.099,2066,-2.174
RollerBallBrain,0.347,335.144,3.005,2060,-2.168
RollerBallBrain,0.306,338.668,2.984,2053,-2.160
RollerBallBrain,0.378,342.234,2.955,2060,-2.152
RollerBallBrain,0.320,345.913,3.097,2072,-2.145
RollerBallBrain,0.337,349.407,2.927,2056,-2.137
RollerBallBrain,0.386,353.043,2.983,2084,-2.129
RollerBallBrain,0.350,356.629,2.968,2059,-2.121
RollerBallBrain,0.332,360.038,2.836,2067,-2.113
RollerBallBrain,0.326,363.611,2.978,2059,-2.105
RollerBallBrain,0.245,367.094,2.984,2050,-2.098
RollerBallBrain,0.245,370.235,2.694,2055,-2.091
RollerBallBrain,0.253,373.458,2.749,2055,-2.083
RollerBallBrain,0.244,376.474,2.576,2058,-2.076
RollerBallBrain,0.240,379.611,2.682,2053,-2.069
RollerBallBrain,0.239,382.748,2.670,2052,-2.061
RollerBallBrain,0.252,385.874,2.668,2058,-2.056
RollerBallBrain,0.244,388.923,2.602,2067,-2.050
RollerBallBrain,0.248,392.085,2.686,2050,-2.043
RollerBallBrain,0.239,395.097,2.568,2066,-2.037
RollerBallBrain,0.275,398.128,2.549,2067,-2.031
RollerBallBrain,0.236,401.301,2.705,2049,-2.025
RollerBallBrain,0.436,404.671,2.718,2059,-2.021
RollerBallBrain,0.355,408.662,3.339,2055,-2.014
RollerBallBrain,0.277,412.081,2.887,2065,-2.008
RollerBallBrain,0.339,415.831,3.120,2069,-2.002
RollerBallBrain,0.316,419.365,2.983,2054,-1.995
RollerBallBrain,0.326,422.883,2.935,2065,-1.990
RollerBallBrain,0.320,426.521,3.036,2060,-1.984
RollerBallBrain,0.247,429.657,2.673,2059,-1.978
RollerBallBrain,0.246,432.680,2.578,2051,-1.972
RollerBallBrain,0.282,436.159,2.957,2051,-1.967
RollerBallBrain,0.327,439.731,2.995,2057,-1.961
RollerBallBrain,0.250,442.959,2.753,2050,-1.955
RollerBallBrain,0.404,446.990,3.336,2057,-1.949
RollerBallBrain,0.493,452.581,4.606,2056,-1.945
RollerBallBrain,0.243,456.005,2.925,2058,-1.940
RollerBallBrain,0.258,459.254,2.775,2072,-1.934
RollerBallBrain,0.261,462.429,2.735,2049,-1.931
RollerBallBrain,0.250,465.586,2.702,2071,-1.928
RollerBallBrain,0.266,468.719,2.663,2052,-1.925
RollerBallBrain,0.273,471.852,2.645,2059,-1.922
RollerBallBrain,0.260,474.975,2.664,2082,-1.921
RollerBallBrain,0.275,478.147,2.702,2053,-1.917
RollerBallBrain,0.277,481.364,2.740,2057,-1.914
RollerBallBrain,0.266,484.356,2.551,2083,-1.912
RollerBallBrain,0.269,487.493,2.687,2058,-1.909
RollerBallBrain,0.287,490.602,2.627,2050,-1.907
RollerBallBrain,0.260,493.666,2.591,2056,-1.905
RollerBallBrain,0.266,496.702,2.583,2082,-1.902
RollerBallBrain,0.258,499.765,2.618,2054,-1.900
RollerBallBrain,0.262,502.859,2.642,2124,-1.897
RollerBallBrain,0.253,505.974,2.673,2055,-1.894
RollerBallBrain,0.289,509.097,2.640,2050,-1.891
RollerBallBrain,0.278,512.027,2.488,2052,-1.889
RollerBallBrain,0.254,515.166,2.690,2099,-1.888
RollerBallBrain,0.258,518.362,2.735,2056,-1.886
RollerBallBrain,0.272,521.512,2.522,2100,-1.884
RollerBallBrain,0.273,524.590,2.619,2087,-1.883
RollerBallBrain,0.273,527.745,2.691,2054,-1.880
RollerBallBrain,0.263,530.704,2.496,2060,-1.878
RollerBallBrain,0.287,533.830,2.648,2049,-1.876
RollerBallBrain,0.270,536.952,2.655,2057,-1.873
RollerBallBrain,0.281,540.002,2.580,2052,-1.870
RollerBallBrain,0.263,543.023,2.563,2071,-1.868
RollerBallBrain,0.259,546.136,2.666,2056,-1.866
RollerBallBrain,0.263,549.280,2.673,2059,-1.864
RollerBallBrain,0.264,552.367,2.642,2053,-1.861
RollerBallBrain,0.258,555.342,2.533,2106,-1.859
RollerBallBrain,0.261,558.434,2.643,2058,-1.857
RollerBallBrain,0.275,561.496,2.599,2049,-1.854
RollerBallBrain,0.263,564.517,2.567,2055,-1.851
RollerBallBrain,0.261,567.543,2.578,2098,-1.849
RollerBallBrain,0.271,570.601,2.593,2056,-1.847
RollerBallBrain,0.261,573.671,2.631,2066,-1.844
RollerBallBrain,0.266,576.739,2.623,2059,-1.843
RollerBallBrain,0.252,579.812,2.625,2095,-1.841
RollerBallBrain,0.239,583.173,2.928,2070,-1.839
RollerBallBrain,0.246,586.286,2.658,2057,-1.837
RollerBallBrain,0.264,589.327,2.584,2053,-1.835
RollerBallBrain,0.245,592.368,2.612,2076,-1.833
RollerBallBrain,0.244,595.348,2.565,2049,-1.831
RollerBallBrain,0.238,598.377,2.610,2071,-1.829
RollerBallBrain,0.238,601.403,2.603,2050,-1.828
RollerBallBrain,0.245,604.349,2.515,2060,-1.826
RollerBallBrain,0.240,607.355,2.579,2052,-1.825
RollerBallBrain,0.242,610.454,2.654,2115,-1.823
RollerBallBrain,0.250,613.381,2.488,2065,-1.822
RollerBallBrain,0.241,616.419,2.601,2069,-1.821
RollerBallBrain,0.242,619.547,2.678,2113,-1.819
RollerBallBrain,0.243,622.602,2.632,2067,-1.818
RollerBallBrain,0.249,625.582,2.547,2098,-1.818
RollerBallBrain,0.252,628.722,2.672,2099,-1.817
RollerBallBrain,0.256,631.793,2.625,2100,-1.817
RollerBallBrain,0.257,634.708,2.488,2100,-1.817
RollerBallBrain,0.266,637.811,2.642,2083,-1.817
RollerBallBrain,0.273,640.731,2.497,2080,-1.817
RollerBallBrain,0.257,643.718,2.584,2080,-1.817
RollerBallBrain,0.253,646.711,2.606,2080,-1.817
RollerBallBrain,0.256,649.706,2.557,2103,-1.817
RollerBallBrain,0.255,652.709,2.566,2094,-1.816
RollerBallBrain,0.236,655.733,2.597,2056,-1.816
RollerBallBrain,0.243,658.749,2.567,2053,-1.815
RollerBallBrain,0.246,661.792,2.591,2107,-1.816
RollerBallBrain,0.245,664.632,2.400,2084,-1.816
RollerBallBrain,0.255,667.773,2.695,2051,-1.815
RollerBallBrain,0.245,670.773,2.562,2104,-1.816
RollerBallBrain,0.241,673.607,2.417,2061,-1.815
RollerBallBrain,0.239,676.702,2.672,2072,-1.814
RollerBallBrain,0.240,679.716,2.580,2057,-1.814
RollerBallBrain,0.236,682.603,2.479,2101,-1.813
RollerBallBrain,0.240,685.690,2.650,2077,-1.812
RollerBallBrain,0.237,688.688,2.560,2053,-1.812
RollerBallBrain,0.238,691.618,2.508,2052,-1.811
RollerBallBrain,0.237,694.579,2.549,2060,-1.810
RollerBallBrain,0.239,697.612,2.590,2082,-1.808
RollerBallBrain,0.246,700.712,2.657,2098,-1.806
RollerBallBrain,0.242,703.838,2.683,2059,-1.803
RollerBallBrain,0.237,706.958,2.671,2070,-1.801
RollerBallBrain,0.241,710.006,2.604,2052,-1.800
RollerBallBrain,0.239,713.064,2.619,2053,-1.799
RollerBallBrain,0.241,716.191,2.675,2104,-1.798
RollerBallBrain,0.235,719.224,2.601,2090,-1.797
RollerBallBrain,0.240,722.123,2.467,2070,-1.796
RollerBallBrain,0.261,725.330,2.749,2153,-1.795
RollerBallBrain,0.238,728.418,2.642,2071,-1.794
RollerBallBrain,0.251,731.388,2.526,2049,-1.794
RollerBallBrain,0.241,734.389,2.573,2125,-1.793
RollerBallBrain,0.249,737.550,2.710,2108,-1.793
RollerBallBrain,0.245,740.544,2.561,2104,-1.793
RollerBallBrain,0.241,743.434,2.470,2088,-1.793
RollerBallBrain,0.239,746.551,2.683,2100,-1.792
RollerBallBrain,0.243,749.603,2.604,2110,-1.792
RollerBallBrain,0.247,752.494,2.467,2105,-1.792
RollerBallBrain,0.241,755.554,2.633,2070,-1.791
RollerBallBrain,0.242,758.622,2.607,2058,-1.791
RollerBallBrain,0.244,761.539,2.488,2101,-1.790
RollerBallBrain,0.235,764.584,2.617,2067,-1.789
RollerBallBrain,0.238,767.692,2.665,2056,-1.788
RollerBallBrain,0.248,770.574,2.443,2106,-1.788
RollerBallBrain,0.240,773.569,2.572,2072,-1.788
RollerBallBrain,0.237,776.650,2.657,2060,-1.787
RollerBallBrain,0.238,779.556,2.479,2101,-1.787
RollerBallBrain,0.237,782.587,2.610,2069,-1.786
RollerBallBrain,0.237,785.641,2.625,2054,-1.786
RollerBallBrain,0.243,788.614,2.521,2102,-1.785
RollerBallBrain,0.236,791.610,2.583,2078,-1.784
RollerBallBrain,0.235,794.636,2.602,2054,-1.784
RollerBallBrain,0.243,797.606,2.533,2117,-1.783
RollerBallBrain,0.236,800.642,2.619,2050,-1.783
RollerBallBrain,0.243,803.655,2.583,2076,-1.783
RollerBallBrain,0.241,806.646,2.552,2091,-1.782
RollerBallBrain,0.243,809.697,2.614,2083,-1.781
RollerBallBrain,0.244,812.701,2.571,2062,-1.779
RollerBallBrain,0.239,815.805,2.653,2070,-1.777
RollerBallBrain,0.241,818.856,2.606,2077,-1.775
RollerBallBrain,0.242,821.859,2.562,2075,-1.774
RollerBallBrain,0.236,824.950,2.645,2050,-1.773
RollerBallBrain,0.236,827.859,2.481,2049,-1.772
RollerBallBrain,0.240,830.939,2.661,2092,-1.771
RollerBallBrain,0.245,834.012,2.624,2108,-1.769
RollerBallBrain,0.239,837.033,2.581,2061,-1.768
RollerBallBrain,0.253,839.976,2.490,2069,-1.767
RollerBallBrain,0.239,842.956,2.549,2053,-1.766
RollerBallBrain,0.233,846.083,2.683,2063,-1.765
RollerBallBrain,0.244,848.959,2.448,2053,-1.764
RollerBallBrain,0.243,852.001,2.599,2051,-1.762
RollerBallBrain,0.236,855.194,2.751,2091,-1.760
RollerBallBrain,0.251,858.271,2.643,2073,-1.760
RollerBallBrain,0.249,861.158,2.449,2051,-1.759
RollerBallBrain,0.240,864.259,2.660,2110,-1.758
RollerBallBrain,0.238,867.413,2.701,2108,-1.757
RollerBallBrain,0.245,870.245,2.412,2054,-1.756
RollerBallBrain,0.237,873.310,2.631,2094,-1.755
RollerBallBrain,0.238,876.474,2.718,2058,-1.754
RollerBallBrain,0.245,879.373,2.477,2059,-1.753
RollerBallBrain,0.235,882.324,2.535,2078,-1.752
RollerBallBrain,0.239,885.474,2.706,2100,-1.751
RollerBallBrain,0.237,888.499,2.590,2057,-1.749
RollerBallBrain,0.237,891.380,2.472,2051,-1.749
RollerBallBrain,0.238,894.491,2.672,2050,-1.748
RollerBallBrain,0.237,897.425,2.482,2049,-1.747
RollerBallBrain,0.238,900.345,2.499,2093,-1.746
RollerBallBrain,0.238,903.448,2.662,2099,-1.745
RollerBallBrain,0.239,906.484,2.583,2068,-1.744
RollerBallBrain,0.239,909.545,2.623,2095,-1.744
RollerBallBrain,0.238,912.459,2.502,2090,-1.743
RollerBallBrain,0.239,915.675,2.771,2105,-1.741
RollerBallBrain,0.233,918.633,2.533,2059,-1.740
RollerBallBrain,0.238,921.687,2.619,2059,-1.739
RollerBallBrain,0.243,924.668,2.527,2089,-1.738
RollerBallBrain,0.237,927.792,2.683,2060,-1.737
RollerBallBrain,0.239,930.767,2.556,2054,-1.735
RollerBallBrain,0.239,933.705,2.508,2067,-1.734
RollerBallBrain,0.236,936.806,2.644,2103,-1.733
RollerBallBrain,0.246,939.912,2.666,2082,-1.731
RollerBallBrain,0.237,943.079,2.715,2053,-1.730
RollerBallBrain,0.241,946.089,2.559,2059,-1.729
RollerBallBrain,0.240,948.934,2.423,2069,-1.727
RollerBallBrain,0.239,952.108,2.737,2112,-1.726
RollerBallBrain,0.245,955.304,2.723,2086,-1.724
RollerBallBrain,0.244,958.295,2.556,2058,-1.723
RollerBallBrain,0.235,961.188,2.472,2053,-1.722
RollerBallBrain,0.235,964.302,2.672,2075,-1.722
RollerBallBrain,0.237,967.275,2.549,2060,-1.721
RollerBallBrain,0.241,970.150,2.452,2053,-1.720
RollerBallBrain,0.235,973.331,2.721,2063,-1.719
RollerBallBrain,0.239,976.469,2.697,2051,-1.719
RollerBallBrain,0.236,979.116,2.277,2051,-1.718
RollerBallBrain,0.235,982.244,2.685,2050,-1.717
RollerBallBrain,0.241,985.451,2.758,2071,-1.716
RollerBallBrain,0.246,988.186,2.316,2056,-1.716
RollerBallBrain,0.244,991.234,2.621,2096,-1.715
RollerBallBrain,0.240,994.446,2.752,2076,-1.714
RollerBallBrain,0.240,997.324,2.442,2051,-1.713
RollerBallBrain,0.243,1000.236,2.507,2112,-1.713
RollerBallBrain,0.241,1003.522,2.818,2139,-1.714
RollerBallBrain,0.248,1006.760,2.770,2112,-1.713
RollerBallBrain,0.260,1009.753,2.554,2164,-1.713
RollerBallBrain,0.243,1012.659,2.482,2085,-1.713
RollerBallBrain,0.241,1015.994,2.729,2073,-1.713
RollerBallBrain,0.238,1018.922,2.508,2109,-1.712
RollerBallBrain,0.241,1021.767,2.429,2093,-1.712
RollerBallBrain,0.237,1024.896,2.683,2105,-1.710
RollerBallBrain,0.254,1028.021,2.680,2049,-1.710
RollerBallBrain,0.243,1030.850,2.415,2058,-1.708
RollerBallBrain,0.236,1033.789,2.514,2082,-1.708
RollerBallBrain,0.239,1036.882,2.647,2050,-1.707
RollerBallBrain,0.238,1039.850,2.535,2051,-1.706
RollerBallBrain,0.233,1042.886,2.601,2056,-1.705
RollerBallBrain,0.248,1045.904,2.564,2096,-1.704
RollerBallBrain,0.249,1048.942,2.595,2096,-1.704
RollerBallBrain,0.238,1051.978,2.603,2053,-1.703
RollerBallBrain,0.239,1054.887,2.485,2053,-1.702
RollerBallBrain,0.244,1057.958,2.631,2070,-1.702
RollerBallBrain,0.240,1061.052,2.649,2079,-1.701
RollerBallBrain,0.238,1064.126,2.619,2055,-1.700
RollerBallBrain,0.252,1066.994,2.432,2069,-1.699
RollerBallBrain,0.237,1070.044,2.614,2065,-1.698
RollerBallBrain,0.238,1073.200,2.700,2081,-1.697
RollerBallBrain,0.243,1076.181,2.544,2051,-1.696
RollerBallBrain,0.242,1079.069,2.457,2050,-1.695
RollerBallBrain,0.241,1082.217,2.687,2110,-1.694
RollerBallBrain,0.242,1085.381,2.713,2052,-1.693
RollerBallBrain,0.236,1088.412,2.622,2052,-1.692
RollerBallBrain,0.247,1091.343,2.489,2054,-1.691
RollerBallBrain,0.238,1094.389,2.599,2058,-1.690
RollerBallBrain,0.234,1097.418,2.600,2072,-1.689
RollerBallBrain,0.235,1100.452,2.590,2063,-1.688
RollerBallBrain,0.243,1103.494,2.594,2091,-1.687
RollerBallBrain,0.241,1106.585,2.645,2077,-1.687
RollerBallBrain,0.241,1109.692,2.678,2059,-1.686
RollerBallBrain,0.241,1112.615,2.485,2069,-1.685
RollerBallBrain,0.256,1115.711,2.636,2119,-1.685
RollerBallBrain,0.243,1118.759,2.616,2131,-1.685
RollerBallBrain,0.240,1121.799,2.604,2059,-1.684
RollerBallBrain,0.241,1124.723,2.471,2084,-1.684
RollerBallBrain,0.242,1127.733,2.577,2086,-1.683
RollerBallBrain,0.237,1130.845,2.674,2052,-1.682
RollerBallBrain,0.245,1133.779,2.500,2120,-1.681
RollerBallBrain,0.246,1136.903,2.681,2106,-1.681
RollerBallBrain,0.249,1140.005,2.650,2109,-1.680
RollerBallBrain,0.240,1143.213,2.748,2089,-1.679
RollerBallBrain,0.241,1146.241,2.613,2056,-1.678
RollerBallBrain,0.235,1149.314,2.631,2060,-1.677
RollerBallBrain,0.241,1152.380,2.620,2101,-1.676
RollerBallBrain,0.392,1156.065,3.053,2053,-1.676
RollerBallBrain,0.342,1159.736,3.087,2053,-1.675
RollerBallBrain,0.352,1163.423,3.063,2051,-1.673
RollerBallBrain,0.394,1167.243,3.136,2112,-1.672
RollerBallBrain,0.251,1171.318,3.517,2058,-1.671
RollerBallBrain,0.277,1174.613,2.807,2054,-1.669
RollerBallBrain,0.241,1177.811,2.725,2056,-1.668
RollerBallBrain,0.239,1180.830,2.598,2062,-1.667
RollerBallBrain,0.236,1183.831,2.560,2073,-1.667
RollerBallBrain,0.242,1186.972,2.686,2050,-1.666
RollerBallBrain,0.262,1190.063,2.638,2061,-1.664
RollerBallBrain,0.278,1193.231,2.688,2052,-1.664
RollerBallBrain,0.245,1196.457,2.767,2054,-1.663
RollerBallBrain,0.249,1199.570,2.673,2099,-1.662
RollerBallBrain,0.250,1202.728,2.709,2104,-1.662
RollerBallBrain,0.239,1205.932,2.750,2090,-1.661
RollerBallBrain,0.328,1209.360,2.870,2055,-1.660
RollerBallBrain,0.289,1212.842,2.959,2049,-1.660
RollerBallBrain,0.333,1216.490,3.069,2052,-1.659
